0,1,2,3
87.0,1,44.69956296296302,47.7218592592593
88.0,1,44.50538765432105,48.045486419753125
89.0,1,44.311212345679074,48.36911358024695
90.0,1,44.1170370370371,48.69274074074078
91.0,1,43.92286172839513,49.01636790123461
92.0,1,43.72868641975315,49.33999506172844
93.0,1,43.53451111111118,49.663622222222266
94.0,1,43.340335802469205,49.987249382716094
95.0,1,43.14616049382723,50.31087654320992
96.0,1,42.95198518518526,50.63450370370375
97.0,1,42.757809876543284,50.95813086419758
98.0,1,42.56363456790131,51.281758024691406
99.0,1,42.36945925925934,51.605385185185234
100.0,1,42.17528395061736,51.92901234567906
101.0,1,41.98110864197539,52.25263950617289
102.0,1,41.786933333333415,52.57626666666672
103.0,1,41.59275802469144,52.89989382716055
104.0,1,41.39858271604947,53.223520987654375
105.0,1,41.204407407407494,53.5471481481482
106.0,1,41.01023209876552,53.87077530864203
107.0,1,40.81605679012355,54.19440246913586
108.0,1,40.62188148148157,54.51802962962969
109.0,1,40.4277061728396,54.841656790123515
110.0,1,40.233530864197625,55.165283950617344
111.0,1,40.03935555555565,55.48891111111117
112.0,1,39.84518024691368,55.812538271605
113.0,1,39.651004938271704,56.13616543209883
114.0,1,39.45682962962973,56.459792592592656
115.0,1,39.26265432098776,56.783419753086484
116.0,1,39.06847901234578,57.10704691358031
117.0,1,38.87430370370381,57.43067407407414
118.0,1,38.680128395061836,57.75430123456797
119.0,1,38.48595308641986,58.0779283950618
120.0,1,38.29177777777789,58.401555555555625
121.0,1,38.097602469135914,58.72518271604945
122.0,1,37.90342716049394,59.04880987654328
123.0,1,37.70925185185197,59.37243703703711
124.0,1,37.51507654320999,59.69606419753094
125.0,1,37.32090123456802,60.019691358024765
126.0,1,37.126725925926046,60.34331851851859
127.0,1,36.93255061728407,60.66694567901242
128.0,1,36.7383753086421,60.99057283950625
129.0,1,36.5442,61.3142
130.0,1,36.3455,61.3633
131.0,1,36.223720588235295,61.274007352941176
132.0,1,36.10194117647059,61.18471470588235
133.0,1,35.98016176470588,61.09542205882352
134.0,1,35.85838235294118,61.0061294117647
135.0,1,35.73660294117647,60.91683676470587
136.0,1,35.614823529411765,60.827544117647044
137.0,1,35.49304411764706,60.73825147058822
138.0,1,35.37126470588235,60.64895882352939
139.0,1,35.24948529411765,60.559666176470564
140.0,1,35.12770588235294,60.47037352941174
141.0,1,35.005926470588236,60.38108088235291
142.0,1,34.88414705882353,60.291788235294085
143.0,1,34.762367647058824,60.20249558823526
144.0,1,34.64058823529412,60.11320294117643
145.0,1,34.51880882352941,60.023910294117606
146.0,1,34.397029411764706,59.93461764705878
147.0,1,34.27525,59.84532499999995
148.0,1,34.153470588235294,59.756032352941126
149.0,1,34.03169117647059,59.6667397058823
150.0,1,33.90991176470588,59.57744705882347
151.0,1,33.788132352941176,59.48815441176465
152.0,1,33.66635294117647,59.39886176470582
153.0,1,33.544573529411764,59.309569117646994
154.0,1,33.42279411764706,59.22027647058817
155.0,1,33.30101470588235,59.13098382352934
156.0,1,33.179235294117646,59.041691176470515
157.0,1,33.05745588235294,58.95239852941169
158.0,1,32.935676470588234,58.86310588235286
159.0,1,32.81389705882353,58.773813235294035
160.0,1,32.69211764705882,58.68452058823521
161.0,1,32.570338235294116,58.59522794117638
162.0,1,32.44855882352941,58.505935294117556
163.0,1,32.326779411764704,58.41664264705873
164.0,1,32.205,58.3273499999999
165.0,1,32.08322058823529,58.23805735294108
166.0,1,31.961441176470586,58.14876470588225
167.0,1,31.83966176470588,58.059472058823424
168.0,1,31.717882352941174,57.9701794117646
169.0,1,31.59610294117647,57.88088676470577
170.0,1,31.474323529411762,57.791594117646945
171.0,1,31.352544117647057,57.70230147058812
172.0,1,31.23076470588235,57.61300882352929
173.0,1,31.108985294117645,57.523716176470465
174.0,1,30.98720588235294,57.43442352941164
175.0,1,30.865426470588233,57.34513088235281
176.0,1,30.743647058823527,57.255838235293986
177.0,1,30.62186764705882,57.16654558823516
178.0,1,30.500088235294115,57.07725294117633
179.0,1,30.37830882352941,56.98796029411751
180.0,1,30.256529411764703,56.89866764705868
181.0,1,30.134749999999997,56.809374999999854
182.0,1,30.01297058823529,56.72008235294103
183.0,1,29.891191176470585,56.6307897058822
184.0,1,29.76941176470588,56.541497058823374
185.0,1,29.647632352941173,56.45220441176455
186.0,1,29.525852941176467,56.36291176470572
187.0,1,29.40407352941176,56.273619117646895
188.0,1,29.282294117647055,56.18432647058807
189.0,1,29.16051470588235,56.09503382352924
190.0,1,29.038735294117643,56.005741176470416
191.0,1,28.916955882352937,55.91644852941159
192.0,1,28.79517647058823,55.82715588235276
193.0,1,28.673397058823525,55.737863235293936
194.0,1,28.55161764705882,55.64857058823511
195.0,1,28.429838235294113,55.55927794117628
196.0,1,28.308058823529407,55.46998529411746
197.0,1,28.1862794117647,55.38069264705863
198.0,0,28.0645,55.2914
199.0,0,27.691724242424243,54.91166666666667
200.0,0,27.318948484848484,54.531933333333335
201.0,0,26.946172727272725,54.1522
202.0,0,26.573396969696965,53.772466666666666
203.0,0,26.200621212121206,53.39273333333333
204.0,0,25.827845454545447,53.013
205.0,0,25.455069696969687,52.633266666666664
206.0,0,25.082293939393928,52.25353333333333
207.0,0,24.70951818181817,51.873799999999996
208.0,0,24.33674242424241,51.49406666666666
209.0,0,23.96396666666665,51.11433333333333
210.0,0,23.59119090909089,50.73459999999999
211.0,0,23.21841515151513,50.35486666666666
212.0,0,22.845639393939372,49.975133333333325
213.0,0,22.472863636363613,49.59539999999999
214.0,0,22.100087878787853,49.21566666666666
215.0,0,21.727312121212094,48.83593333333332
216.0,0,21.354536363636335,48.45619999999999
217.0,0,20.981760606060575,48.076466666666654
218.0,0,20.608984848484816,47.69673333333332
219.0,0,20.236209090909057,47.316999999999986
220.0,0,19.863433333333298,46.93726666666665
221.0,0,19.490657575757538,46.55753333333332
222.0,0,19.11788181818178,46.17779999999998
223.0,0,18.74510606060602,45.79806666666665
224.0,0,18.37233030303026,45.418333333333315
225.0,0,17.9995545454545,45.03859999999998
226.0,0,17.62677878787874,44.65886666666665
227.0,0,17.254003030302982,44.27913333333331
228.0,0,16.881227272727223,43.89939999999998
229.0,0,16.508451515151464,43.519666666666645
230.0,0,16.135675757575704,43.13993333333331
231.0,0,15.7629,42.7602
232.0,0,15.7629,42.7602
233.0,0,15.923917142857142,42.97896
234.0,0,16.084934285714287,43.197720000000004
235.0,0,16.24595142857143,43.41648000000001
236.0,0,16.406968571428575,43.63524000000001
237.0,0,16.56798571428572,43.85400000000001
238.0,0,16.729002857142863,44.07276000000002
239.0,0,16.890020000000007,44.29152000000002
240.0,0,17.05103714285715,44.51028000000002
241.0,0,17.212054285714295,44.729040000000026
242.0,0,17.37307142857144,44.94780000000003
243.0,0,17.534088571428583,45.16656000000003
244.0,0,17.695105714285727,45.385320000000036
245.0,0,17.85612285714287,45.60408000000004
246.0,0,18.017140000000015,45.82284000000004
247.0,0,18.17815714285716,46.041600000000045
248.0,0,18.339174285714304,46.26036000000005
249.0,0,18.500191428571448,46.47912000000005
250.0,0,18.661208571428592,46.697880000000055
251.0,0,18.822225714285736,46.91664000000006
252.0,0,18.98324285714288,47.13540000000006
253.0,0,19.144260000000024,47.354160000000064
254.0,0,19.305277142857168,47.57292000000007
255.0,0,19.466294285714312,47.79168000000007
256.0,0,19.627311428571456,48.010440000000074
257.0,0,19.7883285714286,48.22920000000008
258.0,0,19.949345714285744,48.44796000000008
259.0,0,20.11036285714289,48.66672000000008
260.0,0,20.271380000000033,48.885480000000086
261.0,0,20.432397142857177,49.10424000000009
262.0,0,20.59341428571432,49.32300000000009
263.0,0,20.754431428571465,49.541760000000096
264.0,0,20.91544857142861,49.7605200000001
265.0,0,21.076465714285753,49.9792800000001
266.0,0,21.237482857142897,50.198040000000105
267.0,0,21.3985,50.4168
268.0,0,21.081939285714284,50.218832142857146
269.0,0,20.76537857142857,50.02086428571429
270.0,0,20.448817857142856,49.82289642857143
271.0,0,20.132257142857142,49.624928571428576
272.0,0,19.815696428571428,49.42696071428572
273.0,0,19.499135714285714,49.22899285714286
274.0,0,19.182575,49.03102500000001
275.0,0,18.866014285714286,48.83305714285715
276.0,0,18.54945357142857,48.635089285714294
277.0,0,18.232892857142858,48.43712142857144
278.0,0,17.916332142857144,48.23915357142858
279.0,0,17.59977142857143,48.041185714285724
280.0,0,17.283210714285715,47.84321785714287
281.0,0,16.96665,47.64525000000001
282.0,0,16.650089285714287,47.447282142857155
283.0,0,16.333528571428573,47.2493142857143
284.0,0,16.01696785714286,47.05134642857144
285.0,0,15.700407142857145,46.853378571428586
286.0,0,15.383846428571431,46.65541071428573
287.0,0,15.067285714285717,46.45744285714287
288.0,0,14.750725000000003,46.259475000000016
289.0,0,14.434164285714289,46.06150714285716
290.0,0,14.117603571428575,45.8635392857143
291.0,0,13.80104285714286,45.66557142857145
292.0,0,13.484482142857146,45.46760357142859
293.0,0,13.167921428571432,45.269635714285734
294.0,0,12.851360714285718,45.07166785714288
295.0,0,12.5348,44.8737
296.0,0,12.5328,44.9856
297.0,0,12.624075862068965,45.0194091954023
298.0,0,12.71535172413793,45.053218390804595
299.0,0,12.806627586206895,45.087027586206894
300.0,0,12.89790344827586,45.12083678160919
301.0,0,12.989179310344825,45.15464597701149
302.0,0,13.08045517241379,45.18845517241379
303.0,0,13.171731034482756,45.22226436781609
304.0,0,13.26300689655172,45.256073563218386
305.0,0,13.354282758620686,45.289882758620685
306.0,0,13.445558620689651,45.32369195402298
307.0,0,13.536834482758616,45.35750114942528
308.0,0,13.628110344827581,45.39131034482758
309.0,0,13.719386206896546,45.42511954022988
310.0,0,13.810662068965511,45.45892873563218
311.0,0,13.901937931034476,45.492737931034476
312.0,0,13.993213793103441,45.526547126436775
313.0,0,14.084489655172407,45.56035632183907
314.0,0,14.175765517241372,45.59416551724137
315.0,0,14.267041379310337,45.62797471264367
316.0,0,14.358317241379302,45.66178390804597
317.0,0,14.449593103448267,45.69559310344827
318.0,0,14.540868965517232,45.729402298850566
319.0,0,14.632144827586197,45.763211494252864
320.0,0,14.723420689655162,45.79702068965516
321.0,0,14.814696551724127,45.83082988505746
322.0,0,14.905972413793092,45.86463908045976
323.0,0,14.997248275862058,45.89844827586206
324.0,0,15.088524137931023,45.93225747126436
325.0,0,15.179799999999988,45.966066666666656
326.0,0,15.271075862068953,45.999875862068954
327.0,0,15.362351724137918,46.03368505747125
328.0,0,15.453627586206883,46.06749425287355
329.0,0,15.544903448275848,46.10130344827585
330.0,0,15.636179310344813,46.13511264367815
331.0,0,15.727455172413778,46.16892183908045
332.0,0,15.818731034482743,46.202731034482746
333.0,0,15.910006896551709,46.236540229885044
334.0,0,16.001282758620675,46.27034942528734
335.0,0,16.09255862068964,46.30415862068964
336.0,0,16.183834482758606,46.33796781609194
337.0,0,16.27511034482757,46.37177701149424
338.0,0,16.366386206896536,46.40558620689654
339.0,0,16.4576620689655,46.439395402298835
340.0,0,16.548937931034466,46.473204597701134
341.0,0,16.64021379310343,46.50701379310343
342.0,0,16.731489655172396,46.54082298850573
343.0,0,16.82276551724136,46.57463218390803
344.0,0,16.914041379310326,46.60844137931033
345.0,0,17.00531724137929,46.64225057471263
346.0,0,17.096593103448257,46.676059770114925
347.0,0,17.18786896551722,46.709868965517224
348.0,0,17.279144827586187,46.74367816091952
349.0,0,17.370420689655152,46.77748735632182
350.0,0,17.461696551724117,46.81129655172412
351.0,0,17.552972413793082,46.84510574712642
352.0,0,17.644248275862047,46.878914942528716
353.0,0,17.735524137931012,46.912724137931015
354.0,0,17.826799999999977,46.94653333333331
355.0,0,17.918075862068942,46.98034252873561
356.0,0,18.009351724137908,47.01415172413791
357.0,0,18.100627586206873,47.04796091954021
358.0,0,18.191903448275838,47.08177011494251
359.0,0,18.283179310344803,47.115579310344806
360.0,0,18.374455172413768,47.149388505747105
361.0,0,18.465731034482733,47.1831977011494
362.0,0,18.557006896551698,47.2170068965517
363.0,0,18.648282758620663,47.250816091954
364.0,0,18.73955862068963,47.2846252873563
365.0,0,18.830834482758593,47.3184344827586
366.0,0,18.92211034482756,47.352243678160896
367.0,0,19.013386206896524,47.386052873563195
368.0,0,19.10466206896549,47.41986206896549
369.0,0,19.195937931034454,47.45367126436779
370.0,0,19.28721379310342,47.48748045977009
371.0,0,19.378489655172384,47.52128965517239
372.0,0,19.46976551724135,47.55509885057469
373.0,0,19.561041379310314,47.588908045976986
374.0,0,19.65231724137928,47.622717241379284
375.0,0,19.743593103448244,47.65652643678158
376.0,0,19.83486896551721,47.69033563218388
377.0,0,19.926144827586175,47.72414482758618
378.0,0,20.01742068965514,47.75795402298848
379.0,0,20.108696551724105,47.79176321839078
380.0,0,20.19997241379307,47.825572413793076
381.0,0,20.291248275862035,47.859381609195374
382.0,0,20.382524137931,47.89319080459767
383.0,0,20.4738,47.927
384.0,0,20.60307685950413,47.555254545454545
385.0,0,20.732353719008263,47.18350909090909
386.0,0,20.861630578512393,46.81176363636364
387.0,0,20.990907438016524,46.44001818181818
388.0,0,21.120184297520655,46.06827272727273
389.0,0,21.249461157024786,45.69652727272727
390.0,0,21.378738016528917,45.32478181818182
391.0,0,21.508014876033048,44.953036363636365
392.0,0,21.63729173553718,44.58129090909091
393.0,0,21.76656859504131,44.209545454545456
394.0,0,21.89584545454544,43.8378
395.0,0,22.02512231404957,43.46605454545455
396.0,0,22.154399173553703,43.09430909090909
397.0,0,22.283676033057834,42.72256363636364
398.0,0,22.412952892561965,42.350818181818184
399.0,0,22.542229752066095,41.97907272727273
400.0,0,22.671506611570226,41.607327272727275
401.0,0,22.800783471074357,41.23558181818182
402.0,0,22.93006033057849,40.863836363636366
403.0,0,23.05933719008262,40.49209090909091
404.0,0,23.18861404958675,40.12034545454546
405.0,0,23.31789090909088,39.7486
406.0,0,23.447167768595012,39.37685454545455
407.0,0,23.576444628099143,39.005109090909095
408.0,0,23.705721487603274,38.63336363636364
409.0,0,23.834998347107405,38.261618181818186
410.0,0,23.964275206611536,37.88987272727273
411.0,0,24.093552066115667,37.51812727272728
412.0,0,24.222828925619798,37.14638181818182
413.0,0,24.35210578512393,36.77463636363637
414.0,0,24.48138264462806,36.402890909090914
415.0,0,24.61065950413219,36.03114545454546
416.0,0,24.73993636363632,35.659400000000005
417.0,0,24.869213223140452,35.28765454545455
418.0,0,24.998490082644583,34.915909090909096
419.0,0,25.127766942148714,34.54416363636364
420.0,0,25.257043801652845,34.17241818181819
421.0,0,25.386320661156976,33.80067272727273
422.0,0,25.515597520661107,33.42892727272728
423.0,0,25.644874380165238,33.057181818181824
424.0,0,25.77415123966937,32.68543636363637
425.0,0,25.9034280991735,32.313690909090916
426.0,0,26.03270495867763,31.94194545454546
427.0,0,26.16198181818176,31.570200000000007
428.0,0,26.291258677685892,31.198454545454553
429.0,0,26.420535537190023,30.826709090909098
430.0,0,26.549812396694154,30.454963636363644
431.0,0,26.679089256198285,30.08321818181819
432.0,0,26.808366115702416,29.711472727272735
433.0,0,26.937642975206547,29.33972727272728
434.0,0,27.066919834710678,28.967981818181826
435.0,0,27.19619669421481,28.596236363636372
436.0,0,27.32547355371894,28.224490909090918
437.0,0,27.45475041322307,27.852745454545463
438.0,0,27.5840272727272,27.48100000000001
439.0,0,27.713304132231332,27.109254545454554
440.0,0,27.842580991735463,26.7375090909091
441.0,0,27.971857851239594,26.365763636363646
442.0,0,28.101134710743725,25.99401818181819
443.0,0,28.230411570247856,25.622272727272737
444.0,0,28.359688429751987,25.250527272727282
445.0,0,28.488965289256118,24.878781818181828
446.0,0,28.61824214876025,24.507036363636374
447.0,0,28.74751900826438,24.13529090909092
448.0,0,28.87679586776851,23.763545454545465
449.0,0,29.00607272727264,23.39180000000001
450.0,0,29.135349586776773,23.020054545454556
451.0,0,29.264626446280904,22.648309090909102
452.0,0,29.393903305785035,22.276563636363647
453.0,0,29.523180165289165,21.904818181818193
454.0,0,29.652457024793296,21.53307272727274
455.0,0,29.781733884297427,21.161327272727284
456.0,0,29.911010743801558,20.78958181818183
457.0,0,30.04028760330569,20.417836363636376
458.0,0,30.16956446280982,20.04609090909092
459.0,0,30.29884132231395,19.674345454545467
460.0,0,30.428118181818082,19.302600000000012
461.0,0,30.557395041322213,18.930854545454558
462.0,0,30.686671900826344,18.559109090909104
463.0,0,30.815948760330475,18.18736363636365
464.0,0,30.945225619834606,17.815618181818195
465.0,0,31.074502479338737,17.44387272727274
466.0,0,31.203779338842867,17.072127272727286
467.0,0,31.333056198347,16.70038181818183
468.0,0,31.46233305785113,16.328636363636377
469.0,0,31.59160991735526,15.956890909090923
470.0,0,31.72088677685939,15.585145454545469
471.0,0,31.850163636363522,15.213400000000014
472.0,0,31.979440495867653,14.84165454545456
473.0,0,32.10871735537179,14.469909090909105
474.0,0,32.23799421487592,14.098163636363651
475.0,0,32.36727107438005,13.726418181818197
476.0,0,32.49654793388418,13.354672727272742
477.0,0,32.62582479338831,12.982927272727288
478.0,0,32.75510165289244,12.611181818181834
479.0,0,32.88437851239657,12.23943636363638
480.0,0,33.013655371900704,11.867690909090925
481.0,0,33.142932231404835,11.49594545454547
482.0,0,33.272209090908966,11.124200000000016
483.0,0,33.4014859504131,10.752454545454562
484.0,0,33.53076280991723,10.380709090909107
485.0,0,33.66003966942136,10.008963636363653
486.0,0,33.78931652892549,9.637218181818199
487.0,0,33.91859338842962,9.265472727272744
488.0,0,34.04787024793375,8.89372727272729
489.0,0,34.17714710743788,8.521981818181835
490.0,0,34.30642396694201,8.150236363636381
491.0,0,34.435700826446144,7.778490909090927
492.0,0,34.564977685950275,7.406745454545472
493.0,0,34.694254545454406,7.035000000000018
494.0,0,34.82353140495854,6.6632545454545635
495.0,0,34.95280826446267,6.291509090909109
496.0,0,35.0820851239668,5.919763636363655
497.0,0,35.21136198347093,5.5480181818182
498.0,0,35.34063884297506,5.176272727272746
499.0,0,35.46991570247919,4.804527272727292
500.0,0,35.59919256198332,4.432781818181837
501.0,0,35.72846942148745,4.061036363636383
502.0,0,35.857746280991584,3.6892909090909285
503.0,0,35.987023140495715,3.317545454545474
504.0,1,36.1163,2.9458
505.0,1,36.129148620689655,2.933303448275862
506.0,1,36.14199724137931,2.920806896551724
507.0,1,36.15484586206896,2.908310344827586
508.0,1,36.16769448275861,2.895813793103448
509.0,1,36.180543103448265,2.8833172413793102
510.0,1,36.19339172413792,2.8708206896551722
511.0,1,36.20624034482757,2.8583241379310342
512.0,1,36.21908896551722,2.8458275862068962
513.0,1,36.231937586206875,2.8333310344827582
514.0,1,36.24478620689653,2.8208344827586203
515.0,1,36.25763482758618,2.8083379310344823
516.0,1,36.27048344827583,2.7958413793103443
517.0,1,36.283332068965485,2.7833448275862063
518.0,1,36.29618068965514,2.7708482758620683
519.0,1,36.30902931034479,2.7583517241379303
520.0,1,36.32187793103444,2.7458551724137923
521.0,1,36.334726551724096,2.7333586206896543
522.0,1,36.34757517241375,2.7208620689655163
523.0,1,36.3604237931034,2.7083655172413783
524.0,1,36.37327241379305,2.6958689655172403
525.0,1,36.386121034482706,2.6833724137931023
526.0,1,36.39896965517236,2.6708758620689643
527.0,1,36.41181827586201,2.6583793103448263
528.0,1,36.42466689655166,2.6458827586206883
529.0,1,36.437515517241316,2.6333862068965503
530.0,1,36.45036413793097,2.6208896551724123
531.0,1,36.46321275862062,2.6083931034482744
532.0,1,36.47606137931027,2.5958965517241364
533.0,1,36.488909999999926,2.5833999999999984
534.0,1,36.50175862068958,2.5709034482758604
535.0,1,36.51460724137923,2.5584068965517224
536.0,1,36.527455862068884,2.5459103448275844
537.0,1,36.540304482758536,2.5334137931034464
538.0,1,36.55315310344819,2.5209172413793084
539.0,1,36.56600172413784,2.5084206896551704
540.0,1,36.578850344827494,2.4959241379310324
541.0,1,36.591698965517146,2.4834275862068944
542.0,1,36.6045475862068,2.4709310344827564
543.0,1,36.61739620689645,2.4584344827586184
544.0,1,36.630244827586104,2.4459379310344804
545.0,1,36.643093448275756,2.4334413793103424
546.0,1,36.65594206896541,2.4209448275862044
547.0,1,36.66879068965506,2.4084482758620664
548.0,1,36.681639310344714,2.3959517241379285
549.0,1,36.69448793103437,2.3834551724137905
550.0,1,36.70733655172402,2.3709586206896525
551.0,1,36.72018517241367,2.3584620689655145
552.0,1,36.733033793103324,2.3459655172413765
553.0,1,36.74588241379298,2.3334689655172385
554.0,1,36.75873103448263,2.3209724137931005
555.0,1,36.77157965517228,2.3084758620689625
556.0,1,36.784428275861934,2.2959793103448245
557.0,1,36.79727689655159,2.2834827586206865
558.0,1,36.81012551724124,2.2709862068965485
559.0,1,36.82297413793089,2.2584896551724105
560.0,1,36.835822758620544,2.2459931034482725
561.0,1,36.8486713793102,2.2334965517241345
562.0,1,36.86151999999985,2.2209999999999965
563.0,1,36.8743686206895,2.2085034482758585
564.0,1,36.887217241379155,2.1960068965517205
565.0,1,36.90006586206881,2.1835103448275825
566.0,1,36.91291448275846,2.1710137931034446
567.0,1,36.92576310344811,2.1585172413793066
568.0,1,36.938611724137765,2.1460206896551686
569.0,1,36.95146034482742,2.1335241379310306
570.0,1,36.96430896551707,2.1210275862068926
571.0,1,36.97715758620672,2.1085310344827546
572.0,1,36.990006206896375,2.0960344827586166
573.0,1,37.00285482758603,2.0835379310344786
574.0,1,37.01570344827568,2.0710413793103406
575.0,1,37.02855206896533,2.0585448275862026
576.0,1,37.041400689654985,2.0460482758620646
577.0,1,37.05424931034464,2.0335517241379266
578.0,1,37.06709793103429,2.0210551724137886
579.0,1,37.07994655172394,2.0085586206896506
580.0,1,37.092795172413595,1.9960620689655126
581.0,1,37.10564379310325,1.9835655172413746
582.0,1,37.1184924137929,1.9710689655172366
583.0,1,37.13134103448255,1.9585724137930987
584.0,1,37.144189655172205,1.9460758620689607
585.0,1,37.15703827586186,1.9335793103448227
586.0,1,37.16988689655151,1.9210827586206847
587.0,1,37.18273551724116,1.9085862068965467
588.0,1,37.195584137930815,1.8960896551724087
589.0,1,37.20843275862047,1.8835931034482707
590.0,1,37.22128137931012,1.8710965517241327
591.0,1,37.23412999999977,1.8585999999999947
592.0,1,37.246978620689426,1.8461034482758567
593.0,1,37.25982724137908,1.8336068965517187
594.0,1,37.27267586206873,1.8211103448275807
595.0,1,37.28552448275838,1.8086137931034427
596.0,1,37.298373103448036,1.7961172413793047
597.0,1,37.31122172413769,1.7836206896551667
598.0,1,37.32407034482734,1.7711241379310287
599.0,1,37.33691896551699,1.7586275862068907
600.0,1,37.349767586206646,1.7461310344827528
601.0,1,37.3626162068963,1.7336344827586148
602.0,1,37.37546482758595,1.7211379310344768
603.0,1,37.3883134482756,1.7086413793103388
604.0,1,37.401162068965256,1.6961448275862008
605.0,1,37.41401068965491,1.6836482758620628
606.0,1,37.42685931034456,1.6711517241379248
607.0,1,37.439707931034214,1.6586551724137868
608.0,1,37.452556551723866,1.6461586206896488
609.0,1,37.46540517241352,1.6336620689655108
610.0,1,37.47825379310317,1.6211655172413728
611.0,1,37.491102413792824,1.6086689655172348
612.0,1,37.503951034482476,1.5961724137930968
613.0,1,37.51679965517213,1.5836758620689588
614.0,1,37.52964827586178,1.5711793103448208
615.0,1,37.542496896551434,1.5586827586206828
616.0,1,37.555345517241086,1.5461862068965448
617.0,1,37.56819413793074,1.5336896551724069
618.0,1,37.58104275862039,1.5211931034482689
619.0,1,37.593891379310044,1.5086965517241309
620.0,1,37.6067399999997,1.4961999999999929
621.0,1,37.61958862068935,1.4837034482758549
622.0,1,37.632437241379,1.4712068965517169
623.0,1,37.645285862068654,1.4587103448275789
624.0,1,37.65813448275831,1.446213793103441
625.0,1,37.67098310344796,1.433717241379303
626.0,1,37.68383172413761,1.421220689655165
627.0,1,37.696680344827264,1.408724137931027
628.0,1,37.70952896551692,1.396227586206889
629.0,1,37.72237758620657,1.383731034482751
630.0,1,37.73522620689622,1.371234482758613
631.0,1,37.748074827585874,1.358737931034475
632.0,1,37.76092344827553,1.346241379310337
633.0,1,37.77377206896518,1.333744827586199
634.0,1,37.78662068965483,1.321248275862061
635.0,1,37.799469310344485,1.308751724137923
636.0,1,37.81231793103414,1.296255172413785
637.0,1,37.82516655172379,1.283758620689647
638.0,1,37.83801517241344,1.271262068965509
639.0,1,37.850863793103095,1.258765517241371
640.0,1,37.86371241379275,1.246268965517233
641.0,1,37.8765610344824,1.233772413793095
642.0,1,37.88940965517205,1.221275862068957
643.0,1,37.902258275861705,1.208779310344819
